,title,date,URL,summary,topic
85,A Powerful Petrochemical Lobbying Group Advanced Anti-Protest Legislation in the Midst of the Pandemic,"Sun, 07 Jun 2020 13:11:09 +0000",https://theintercept.com/2020/06/07/pipeline-petrochemical-lobbying-group-anti-protest-law/,"West Virginia is one of several states that have taken advantage of the pandemic to ease the construction of controversial oil and gas projects.
The post A Powerful Petrochemical Lobbying Group Advanced Anti-Protest Legislation in the Midst of the Pandemic appeared first on The Intercept.",other
86,Trump Campaign Aide Shared Praise for Racist With Chainsaw Who Assaulted Protesters,"Sun, 07 Jun 2020 02:34:28 +0000",https://theintercept.com/2020/06/06/trump-campaign-aide-shared-praise-racist-chainsaw-assaulted-protesters/,"A Trump campaign adviser shared praise for a man in Texas who assaulted Black Lives Matter protesters while screaming a racist slur and waving a chainsaw.
The post Trump Campaign Aide Shared Praise for Racist With Chainsaw Who Assaulted Protesters appeared first on The Intercept.",other
87,Georgia Protests Differently: A Dispatch From the Front Lines of Atlanta Divided,"Sat, 06 Jun 2020 12:00:55 +0000",https://theintercept.com/2020/06/06/georgia-protests-atlanta-george-floyd-ahmaud-arbery/,"The days of defiance here have been half police misconduct protest rally and half carnival. Incongruity abounds.
The post Georgia Protests Differently: A Dispatch From the Front Lines of Atlanta Divided appeared first on The Intercept.",other
88,Police Attacks on Protesters Are Rooted in a Violent Ideology of Reactionary Grievance,"Sat, 06 Jun 2020 10:00:55 +0000",https://theintercept.com/2020/06/06/police-brutality-protests-blue-lives-matter/,"A peaceful protest movement confronts a lawless police culture.
The post Police Attacks on Protesters Are Rooted in a Violent Ideology of Reactionary Grievance appeared first on The Intercept.",other
89,Pentagon War Game Includes Scenario for Military Response to Domestic Gen Z Rebellion,"Fri, 05 Jun 2020 19:01:09 +0000",https://theintercept.com/2020/06/05/pentagon-war-game-gen-z/,"The 2018 war game envisioned a “Zbellion” by a tech-savvy generation that no longer believed in the American dream.
The post Pentagon War Game Includes Scenario for Military Response to Domestic Gen Z Rebellion appeared first on The Intercept.",other
90,Walter Ogrod Sees Wrongful Conviction Overturned After 23 Years on Pennsylvania’s Death Row,"Fri, 05 Jun 2020 18:30:19 +0000",https://theintercept.com/2020/06/05/walter-ogrod-wrongful-conviction-overturned-pennsylvania-death-row/,"Ogrod developed symptoms of Covid-19 as a Philadelphia judge repeatedly delayed his case. Now, he will finally be released.
The post Walter Ogrod Sees Wrongful Conviction Overturned After 23 Years on Pennsylvania’s Death Row appeared first on The Intercept.",other
91,"""We Don't Have Time to Wait"": Minneapolis Anti-Police Brutality Organizer Kandace Montgomery on Defunding the Police","Fri, 05 Jun 2020 17:30:00 +0000",https://theintercept.com/2020/06/05/defund-the-police-minneapolis-black-visions-collective/,"Minneapolis organizer Kandace Montgomery, who has been organizing against police brutality for years, discusses her work and efforts to defund police.
The post “We Don’t Have Time to Wait”: Minneapolis Anti-Police Brutality Organizer Kandace Montgomery on Defunding the Police appeared first on The Intercept.",other
92,Hundreds of Activists and Elected Officials Call on Mayors and Cops to Decrease Police Power,"Fri, 05 Jun 2020 15:57:04 +0000",https://theintercept.com/2020/06/05/letters-mayors-decrease-police-power/,"More than 200 people sent letters to mayors, police chiefs, and county and sheriffs’ associations on Friday demanding concrete policy changes to policing.
The post Hundreds of Activists and Elected Officials Call on Mayors and Cops to Decrease Police Power appeared first on The Intercept.",other
93,Trump Built His Own Green Zone. He Got the Wall He Deserves.,"Fri, 05 Jun 2020 15:14:27 +0000",https://theintercept.com/2020/06/05/white-house-wall-trump-protests/,"Concrete barriers have been placed around the White House, an echo of the Green Zone in Iraq where U.S. officials lived in fear behind walls.
The post Trump Built His Own Green Zone. He Got the Wall He Deserves. appeared first on The Intercept.",other
94,"Buffalo Police Said Protester With Head Wound ""Tripped and Fell."" Video Shows They Lied.","Fri, 05 Jun 2020 12:47:53 +0000",https://theintercept.com/2020/06/05/buffalo-police-said-protester-head-wound-tripped-fell-video-shows-lied/,"Police officers in Buffalo, New York were caught on camera shoving a 75-year-old protester to the ground, injuring him at a protest against police brutality.
The post Buffalo Police Said Protester With Head Wound “Tripped and Fell.” Video Shows They Lied. appeared first on The Intercept.",other
95,Brooklyn Man Was Arrested for Curfew Violation. The FBI Interrogated Him About His Political Beliefs.,"Thu, 04 Jun 2020 21:48:47 +0000",https://theintercept.com/2020/06/04/fbi-nypd-political-spying-antifa-protests/,"After Trump’s assertion that anti-fascists are terrorists, FBI agents are conducting interviews with arrested protesters about their political beliefs.
The post Brooklyn Man Was Arrested for Curfew Violation. The FBI Interrogated Him About His Political Beliefs. appeared first on The Intercept.",other
96,A Progressive Challenger Was Attacked for Calling to Defund the Police. She Won Anyway.,"Thu, 04 Jun 2020 20:48:27 +0000",https://theintercept.com/2020/06/04/dc-city-council-janeese-lewis-george-election/,"Janeese Lewis George’s opponents in her D.C. city council race sent mailers attacking her for being too radical on policing.
The post A Progressive Challenger Was Attacked for Calling to Defund the Police. She Won Anyway. appeared first on The Intercept.",other
97,How Protests Over George Floyd's Killing Exposed Trump as a Lame-Duck Authoritarian,"Thu, 04 Jun 2020 20:44:27 +0000",https://theintercept.com/2020/06/04/trump-protests-george-floyd/,"As any authoritarian knows, a real strongman needs to govern either through love or fear. Trump has done neither.
The post How Protests Over George Floyd’s Killing Exposed Trump as a Lame-Duck Authoritarian appeared first on The Intercept.",other
98,We Crunched the Numbers: Police — Not Protesters — Are Overwhelmingly Responsible for Attacking Journalists,"Thu, 04 Jun 2020 20:00:47 +0000",https://theintercept.com/2020/06/04/journalists-attacked-police-george-floyd-protests/,"Protests over the killing of George Floyd have seen attacks on the press spike. Our data shows police are responsible for more than 80 percent of them.
The post We Crunched the Numbers: Police — Not Protesters — Are Overwhelmingly Responsible for Attacking Journalists appeared first on The Intercept.",data issues
99,New PFAS Chemical Contamination Discovered in New Jersey,"Thu, 04 Jun 2020 18:00:36 +0000",https://theintercept.com/2020/06/04/pfas-chemicals-new-jersey-solvay/,"Eight variations of a newly identified group of PFAS compounds were found near a Solvay plant in West Deptford, New Jersey.
The post New PFAS Chemical Contamination Discovered in New Jersey appeared first on The Intercept.",other
100,Windows 10 bug breaks USB printer port on restart,"Tue, 09 Jun 2020 14:30:00 EDT",https://www.bleepingcomputer.com/news/microsoft/windows-10-bug-breaks-usb-printer-port-on-restart/,"Microsoft says that USB printer port will not be available for customers with devices running Windows 10, version 1903 or later if they disconnect the printer while shutting down the computer. [...]",other
101,Microsoft June 2020 Patch Tuesday: largest ever with 129 fixes,"Tue, 09 Jun 2020 13:49:31 EDT",https://www.bleepingcomputer.com/news/microsoft/microsoft-june-2020-patch-tuesday-largest-ever-with-129-fixes/,"Today is Microsoft's June 2020 Patch Tuesday, and as many Windows administrators will be routinely screaming at computers, please be nice to them! [...]",other
102,Intel patched 22 vulnerabilities in the June 2020 Platform Update,"Tue, 09 Jun 2020 13:45:00 EDT",https://www.bleepingcomputer.com/news/security/intel-patched-22-vulnerabilities-in-the-june-2020-platform-update/,"Intel addressed 25 vulnerabilities today as part of its June 2020 Patch Tuesday, with two of them being rated as critical security flaws after receiving CVSS scores of 9.8. [...]",other
103,Windows 10 Cumulative Updates KB4557957 &amp; KB4560960 Released,"Tue, 09 Jun 2020 13:30:24 EDT",https://www.bleepingcomputer.com/news/microsoft/windows-10-cumulative-updates-kb4557957-and-kb4560960-released/,"The June 2020 Patch Tuesday updates are now rolling out and you can download and install the latest security fixes on supported versions of Windows 10. Like every Patch Tuesday release, the cumulative update comes with security fixes and general bug fixes, and the patch is rolling out to PCs with May 2020 Update, November 2019 Update [...]",other
